train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,5696;4,7458;10,0200;4,5526;5,3862;10,0200;5,3862
15,3978;4,1570;16,0100;4,2340;6,3241;16,0100;6,3241
22,0144;3,8303;20,3500;4,0146;8,6690;20,3500;8,6690
26,6416;3,6180;25,3900;3,7400;9,7793;25,3900;9,7793
30,9367;3,4360;28,9300;3,6254;11,5034;28,9300;11,5034
33,4984;3,3156;31,2500;3,4409;12,6069;31,2500;12,6069
36,0052;3,2108;29,7700;3,6454;11,7586;29,7700;11,7586
38,5180;3,1136;36,1500;3,3056;13,4759;36,1500;13,4759
40,7265;3,0278;37,3300;3,2455;14,5517;37,3300;14,5517
42,5188;2,9494;38,0600;3,2195;15,0759;38,0600;15,0759
44,5712;2,8708;40,1500;3,1402;15,4621;40,1500;15,4621
45,9802;2,8192;39,5100;3,2348;15,2414;39,5100;15,2414
47,6013;2,7584;43,7600;3,0000;17,3862;43,7600;17,3862
48,6941;2,7144;42,3700;3,0803;17,9034;42,3700;17,9034
50,1211;2,6613;44,0600;3,0059;18,1034;44,0600;18,1034
51,3499;2,6228;46,4600;2,8967;19,1793;46,4600;19,1793
52,2556;2,5862;45,7000;2,9287;19,1793;45,7000;19,1793
52,7659;2,5627;47,7400;2,8499;19,5793;47,7400;19,5793
53,2193;2,5517;49,1100;2,8092;20,7241;49,1100;20,7241
53,2383;2,5453;49,0500;2,8045;20,5793;49,0500;20,5793
44,2310;2,8824;34,4100;3,4493;13,6966;34,4100;13,6966
44,5022;2,8741;39,4000;3,1516;16,2414;39,4000;16,2414
45,2797;2,8382;40,2700;3,1313;15,4828;40,2700;15,4828
46,4535;2,7960;42,2700;3,0596;17,1379;42,2700;17,1379
47,2241;2,7636;44,8800;2,9695;18,9862;44,8800;18,9862
48,5970;2,7190;40,6200;3,1096;17,6414;40,6200;17,6414
48,7221;2,7039;42,4100;3,0231;17,4552;42,4100;17,4552
50,0710;2,6590;45,1100;2,9544;18,3931;45,1100;18,3931
50,4833;2,6457;47,1200;2,9007;19,5103;47,1200;19,5103
51,2359;2,6130;47,3900;2,8893;19,7379;47,3900;19,7379
51,8513;2,5872;47,2300;2,8398;21,8897;47,2300;21,8897
52,8810;2,5524;49,0300;2,7969;20,2828;49,0300;20,2828
53,4684;2,5263;49,8700;2,7217;21,2414;49,8700;21,2414
53,8947;2,5038;49,7700;2,7335;22,0276;49,7700;22,0276
54,4831;2,4844;48,1700;2,7632;20,7931;48,1700;20,7931
55,2837;2,4631;49,4700;2,7479;23,2966;49,4700;23,2966
55,6990;2,4411;51,2700;2,6571;23,8276;51,2700;23,8276
56,2734;2,4161;52,2700;2,6584;23,0207;52,2700;23,0207
56,9509;2,3944;51,7400;2,6358;24,7448;51,7400;24,7448
57,7634;2,3716;52,7200;2,6138;24,1724;52,7200;24,1724
58,3068;2,3450;56,1400;2,5084;26,4552;56,1400;26,4552
58,9433;2,3200;54,1200;2,5648;24,0966;54,1200;24,0966
59,4866;2,3061;55,2900;2,5160;25,6552;55,2900;25,6552
60,0630;2,2804;57,1900;2,4574;27,5793;57,1900;27,5793
60,4933;2,2655;56,0000;2,4772;27,1103;56,0000;27,1103
60,9337;2,2447;57,9300;2,4534;26,9724;57,9300;26,9724
61,6682;2,2217;56,4600;2,4847;26,0966;56,4600;26,0966
62,0614;2,2084;58,3500;2,4144;28,7310;58,3500;28,7310
62,6459;2,1835;59,0400;2,3872;29,1517;59,0400;29,1517
63,1202;2,1741;59,8700;2,3643;29,1586;59,8700;29,1586
63,6946;2,1537;59,4400;2,3840;29,3379;59,4400;29,3379
63,9398;2,1395;61,1400;2,3315;30,2483;61,1400;30,2483
64,5222;2,1206;60,5900;2,3158;30,2552;60,5900;30,2552
64,9595;2,1057;61,3800;2,2984;30,6552;61,3800;30,6552
64,9655;2,1036;62,0300;2,2781;30,9103;62,0300;30,9103
65,1676;2,0965;61,5100;2,2857;30,9034;61,5100;30,9034
65,6500;2,0819;61,9500;2,2892;30,4000;61,9500;30,4000
65,5479;2,0828;61,7000;2,2786;30,7586;61,7000;30,7586
65,4758;2,0779;61,9600;2,2693;30,7724;61,9600;30,7724
65,8161;2,0725;62,0300;2,2744;30,6069;62,0300;30,6069
55,2837;2,4518;47,7500;2,8172;21,3172;47,7500;21,3172
54,6863;2,4769;47,7600;2,8156;21,7103;47,7600;21,7103
