train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,5530;4,8202;10,4600;4,5562;5,2828;10,4600;5,2828
13,3780;4,2744;13,5100;4,3574;6,0966;13,5100;6,0966
19,0910;3,9752;13,4700;4,7265;6,2759;13,4700;6,2759
23,2520;3,7734;16,0200;4,4618;7,9586;16,0200;7,9586
26,6170;3,6168;18,2700;4,2262;8,0483;18,2700;8,0483
29,3360;3,4987;20,1300;4,2143;10,2483;20,1300;10,2483
31,8590;3,3936;20,9100;4,2517;9,9379;20,9100;9,9379
34,0960;3,2943;24,5000;3,8988;11,5793;24,5000;11,5793
36,1780;3,2116;26,1200;3,9296;13,4759;26,1200;13,4759
37,8860;3,1402;26,3600;3,8566;12,4966;26,3600;12,4966
39,7420;3,0689;26,4500;3,9170;13,2897;26,4500;13,2897
41,1550;3,0093;31,1200;3,6639;14,7931;31,1200;14,7931
42,6520;2,9477;31,3000;3,6029;15,7241;31,3000;15,7241
43,7060;2,9089;27,5500;3,8204;13,8345;27,5500;13,8345
45,1040;2,8490;29,5900;3,8008;14,8138;29,5900;14,8138
45,9210;2,8194;31,9100;3,6033;15,2690;31,9100;15,2690
47,0720;2,7794;28,5900;3,8236;14,1172;28,5900;14,1172
47,7280;2,7495;31,2200;3,7469;15,0828;31,2200;15,0828
48,2120;2,7392;31,6800;3,6447;15,6138;31,6800;15,6138
48,3640;2,7261;31,9200;3,6388;15,4897;31,9200;15,4897
39,5310;3,0726;30,4600;3,6516;14,6138;30,4600;14,6138
39,8380;3,0545;32,1300;3,4982;17,6207;32,1300;17,6207
40,7800;3,0188;32,3700;3,5361;14,0897;32,3700;14,0897
41,6540;2,9841;30,4800;3,6415;14,5103;30,4800;14,5103
42,5450;2,9462;33,7600;3,4299;15,6276;33,7600;15,6276
43,4660;2,9115;29,7000;3,7234;14,2690;29,7000;14,2690
44,4160;2,8805;32,7200;3,6135;14,9448;32,7200;14,9448
45,0320;2,8495;30,4200;3,7103;15,1655;30,4200;15,1655
45,9740;2,8135;34,1400;3,5052;16,0207;34,1400;16,0207
46,4870;2,7942;32,9100;3,5543;16,9517;32,9100;16,9517
47,2260;2,7615;35,4300;3,4769;16,3034;35,4300;16,3034
47,9480;2,7364;33,8200;3,5809;16,6345;33,8200;16,6345
48,6040;2,7128;35,5000;3,5074;16,2621;35,5000;16,2621
49,3610;2,6839;37,1000;3,3239;17,1586;37,1000;17,1586
50,0630;2,6673;35,0900;3,4382;17,0759;35,0900;17,0759
50,3580;2,6382;39,1600;3,2461;19,6552;39,1600;19,6552
51,1010;2,6110;40,3500;3,2112;18,9793;40,3500;18,9793
51,6640;2,5877;37,0200;3,4442;18,8759;37,0200;18,8759
52,3910;2,5693;35,8300;3,4291;18,6276;35,8300;18,6276
53,1590;2,5342;39,8500;3,1892;18,6552;39,8500;18,6552
53,4370;2,5272;43,1100;3,0627;20,3724;43,1100;20,3724
54,3450;2,4956;42,7900;3,0931;20,0138;42,7900;20,0138
54,8250;2,4772;42,8000;3,0511;21,1034;42,8000;21,1034
54,9470;2,4698;41,1500;3,1271;21,2690;41,1500;21,2690
55,8940;2,4344;39,6400;3,2554;21,3586;39,6400;21,3586
56,5170;2,4144;43,9700;3,0575;21,1034;43,9700;21,1034
57,2400;2,3890;44,0700;3,0273;21,7172;44,0700;21,7172
56,9480;2,3868;42,4600;3,1678;20,0897;42,4600;20,0897
57,8020;2,3639;43,1900;3,0830;22,3103;43,1900;22,3103
58,2660;2,3499;43,0600;3,0774;21,5586;43,0600;21,5586
58,8270;2,3276;43,4400;3,0746;21,0621;43,4400;21,0621
59,2430;2,3090;43,5600;3,0648;23,1724;43,5600;23,1724
59,8480;2,2914;43,9800;3,0687;23,5172;43,9800;23,5172
60,1340;2,2795;44,6700;3,0244;23,7448;44,6700;23,7448
60,5360;2,2657;43,1800;3,0935;23,6345;43,1800;23,6345
60,6900;2,2587;43,6700;3,0759;23,9103;43,6700;23,9103
60,9960;2,2479;44,6800;3,0370;23,8828;44,6800;23,8828
61,0250;2,2409;43,7200;3,0765;23,2828;43,7200;23,2828
61,0280;2,2405;43,8600;3,0700;23,4276;43,8600;23,4276
61,4390;2,2302;44,2500;3,0591;23,6069;44,2500;23,6069
50,7040;2,6254;33,2400;3,5888;16,3517;33,2400;16,3517
50,1530;2,6477;39,7300;3,1330;18,7517;39,7300;18,7517
50,3680;2,6417;40,5900;3,1887;20,3862;40,5900;20,3862
50,4770;2,6420;35,0400;3,4627;17,8345;35,0400;17,8345
50,5320;2,6333;40,0200;3,2666;20,1034;40,0200;20,1034
51,0890;2,6103;39,6900;3,2688;19,0897;39,6900;19,0897
51,2780;2,6039;35,0900;3,5274;19,1448;35,0900;19,1448
51,8540;2,5879;37,0700;3,3364;21,4069;37,0700;21,4069
52,0240;2,5850;37,4600;3,3927;21,1793;37,4600;21,1793
52,2440;2,5663;32,7700;3,6197;19,0621;32,7700;19,0621
52,4500;2,5613;39,1500;3,3021;19,7103;39,1500;19,7103
52,8270;2,5468;39,2500;3,3034;22,3379;39,2500;22,3379
53,1590;2,5366;40,2400;3,2140;19,1724;40,2400;19,1724
53,2950;2,5241;43,5300;3,0453;24,0621;43,5300;24,0621
53,4760;2,5206;39,3500;3,2235;22,9517;39,3500;22,9517
53,6890;2,5070;39,7100;3,2363;19,2690;39,7100;19,2690
54,1230;2,5025;40,1000;3,2947;19,5241;40,1000;19,5241
54,3520;2,4897;32,5700;3,6879;17,9793;32,5700;17,9793
54,5720;2,4827;38,5600;3,3298;21,2552;38,5600;21,2552
54,9730;2,4670;37,8100;3,3295;19,8207;37,8100;19,8207
54,9590;2,4663;33,1100;3,6870;18,4414;33,1100;18,4414
55,0470;2,4633;40,3900;3,2894;23,8828;40,3900;23,8828
55,4660;2,4487;41,2700;3,2536;22,0345;41,2700;22,0345
56,1530;2,4312;42,8200;3,1457;23,5103;42,8200;23,5103
55,8530;2,4303;41,5400;3,2496;22,4414;41,5400;22,4414
