train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,3695;4,5247;14,4500;4,2735;6,6000;14,4500;6,6000
20,3560;3,8681;21,4600;3,9405;9,2000;21,4600;9,2000
27,7244;3,5380;25,7600;3,8260;11,1931;25,7600;11,1931
33,2516;3,3129;31,3700;3,5209;12,9862;31,3700;12,9862
37,2100;3,1469;35,7400;3,3578;15,3034;35,7400;15,3034
40,0977;3,0191;36,7100;3,3455;14,9172;36,7100;14,9172
43,2425;2,9073;38,7900;3,2842;15,0621;38,7900;15,0621
46,0232;2,8076;42,3900;3,1034;17,2276;42,3900;17,2276
48,1644;2,7234;44,2800;3,0531;17,1241;44,2800;17,1241
50,4478;2,6445;43,7900;3,0899;17,2483;43,7900;17,2483
52,1908;2,5702;48,1000;2,9286;19,0759;48,1000;19,0759
54,3431;2,4978;48,7700;2,9135;19,8414;48,7700;19,8414
56,0551;2,4389;51,3300;2,8180;22,2069;51,3300;22,2069
57,7831;2,3800;52,4700;2,7896;21,4759;52,4700;21,4759
59,2760;2,3203;52,3300;2,8122;22,0552;52,3300;22,0552
60,7538;2,2777;53,9600;2,7601;22,4345;53,9600;22,4345
61,9265;2,2314;53,8200;2,7851;23,2276;53,8200;23,2276
62,8161;2,2012;55,0600;2,7632;23,2345;55,0600;23,2345
63,6115;2,1756;55,1700;2,7481;23,0345;55,1700;23,0345
64,0678;2,1637;55,7000;2,7338;23,4552;55,7000;23,4552
51,7525;2,5800;45,2200;3,0428;16,9310;45,2200;16,9310
52,0537;2,5686;45,5600;3,0250;18,4552;45,5600;18,4552
53,1093;2,5313;46,6600;2,9835;18,8276;46,6600;18,8276
54,1409;2,4917;48,1000;2,9488;19,2000;48,1000;19,2000
55,4087;2,4525;50,1700;2,8432;20,1586;50,1700;20,1586
56,3583;2,4110;48,9800;2,9011;21,4621;48,9800;21,4621
57,2438;2,3764;50,6000;2,8506;19,4345;50,6000;19,4345
58,4325;2,3410;51,0000;2,8105;21,4828;51,0000;21,4828
59,2700;2,3084;52,8000;2,7266;20,8621;52,8000;20,8621
60,0524;2,2772;52,4300;2,7556;21,1034;52,4300;21,1034
60,8329;2,2480;53,2300;2,7159;21,5793;53,2300;21,5793
61,8435;2,2119;53,8300;2,7031;21,9655;53,8300;21,9655
62,7270;2,1837;54,7100;2,6726;24,4345;54,7100;24,4345
63,7446;2,1466;54,0400;2,7444;22,1103;54,0400;22,1103
64,5891;2,1178;55,1600;2,6389;22,7310;55,1600;22,7310
65,3215;2,0903;56,3100;2,6205;22,8207;56,3100;22,8207
66,3191;2,0618;56,1000;2,6110;22,8897;56,1000;22,8897
66,9955;2,0335;56,6000;2,6267;25,4759;56,6000;25,4759
67,9141;2,0025;58,1300;2,5374;25,3655;58,1300;25,3655
69,0297;1,9686;58,7600;2,5335;25,1448;58,7600;25,1448
70,0273;1,9350;57,9500;2,5561;25,2276;57,9500;25,2276
70,6967;1,9107;59,7500;2,4730;25,6207;59,7500;25,6207
71,7093;1,8801;59,8600;2,4863;26,0483;59,8600;26,0483
72,6559;1,8515;59,6800;2,4891;25,5103;59,6800;25,5103
73,4824;1,8246;60,4800;2,4348;26,8966;60,4800;26,8966
74,6701;1,7907;61,1100;2,4645;26,9586;61,1100;26,9586
75,2614;1,7659;61,2500;2,4477;26,5517;61,2500;26,5517
76,4561;1,7369;61,3900;2,4382;26,4207;61,3900;26,4207
77,2626;1,7118;62,8000;2,4103;26,9448;62,8000;26,9448
78,0681;1,6856;62,0100;2,4229;27,7862;62,0100;27,7862
78,8365;1,6679;62,4300;2,4234;27,3931;62,4300;27,3931
79,6160;1,6400;63,1000;2,3758;27,3655;63,1000;27,3655
80,4275;1,6196;63,3800;2,3747;28,1241;63,3800;28,1241
80,9247;1,6014;63,1900;2,3729;27,6000;63,1900;27,6000
81,4701;1,5890;63,4000;2,3801;27,1172;63,4000;27,1172
81,8323;1,5767;63,6200;2,3690;28,0621;63,6200;28,0621
82,2175;1,5640;63,9200;2,3718;28,0966;63,9200;28,0966
82,6648;1,5542;64,0600;2,3464;27,7586;64,0600;27,7586
82,6748;1,5538;64,2100;2,3660;28,3517;64,2100;28,3517
82,8829;1,5496;63,8100;2,3543;28,2759;63,8100;28,2759
65,2545;2,0724;54,5100;2,6816;21,5241;54,5100;21,5241
64,3700;2,1098;53,4100;2,6844;22,9862;53,4100;22,9862
64,7142;2,0977;55,1200;2,6726;21,9931;55,1200;21,9931
65,1544;2,0830;54,0500;2,7051;22,7793;54,0500;22,7793
65,4816;2,0738;55,0700;2,6663;24,9379;55,0700;24,9379
65,9839;2,0536;54,6100;2,6369;24,5586;54,6100;24,5586
66,3682;2,0437;56,8300;2,5703;24,3793;56,8300;24,3793
66,8254;2,0274;55,8500;2,6230;23,8552;55,8500;23,8552
67,4968;2,0078;56,7600;2,6130;22,4690;56,7600;22,4690
67,8020;1,9951;56,0800;2,6129;23,6000;56,0800;23,6000
68,0862;1,9847;53,8400;2,6961;20,7310;53,8400;20,7310
68,4254;1,9735;56,5800;2,5862;24,1655;56,5800;24,1655
68,8556;1,9617;55,3200;2,6341;21,9379;55,3200;21,9379
69,6021;1,9421;57,1400;2,6054;23,8621;57,1400;23,8621
69,5490;1,9339;54,1900;2,7302;25,7517;54,1900;25,7517
70,3145;1,9187;58,0300;2,5638;25,4690;58,0300;25,4690
70,6127;1,9026;58,5900;2,5484;25,0483;58,5900;25,0483
70,8878;1,8954;56,8400;2,6301;24,6897;56,8400;24,6897
71,2290;1,8805;57,8900;2,5828;25,1793;57,8900;25,1793
71,5862;1,8683;56,6600;2,6000;24,0000;56,6600;24,0000
72,2276;1,8508;57,1100;2,6073;23,2828;57,1100;23,2828
72,5568;1,8389;57,9300;2,5833;25,6552;57,9300;25,6552
73,1081;1,8262;58,3800;2,5626;25,2000;58,3800;25,2000
73,4693;1,8097;58,2300;2,5051;24,3862;58,2300;24,3862
73,7865;1,7991;58,7300;2,5377;25,7034;58,7300;25,7034
74,3509;1,7844;58,7200;2,4995;26,6828;58,7200;26,6828
74,4799;1,7783;59,1800;2,5017;26,5310;59,1800;26,5310
75,1393;1,7580;59,6500;2,5197;24,0207;59,6500;24,0207
75,4905;1,7464;59,5100;2,4908;26,7379;59,5100;26,7379
75,7997;1,7362;57,6700;2,5809;23,2483;57,6700;23,2483
76,1910;1,7212;59,3700;2,4987;25,3862;59,3700;25,3862
76,8794;1,7034;59,4000;2,5317;25,2621;59,4000;25,2621
77,1315;1,6948;59,9600;2,5044;24,5103;59,9600;24,5103
77,7289;1,6799;59,2500;2,4840;23,3931;59,2500;23,3931
78,1961;1,6617;59,0600;2,5728;24,9172;59,0600;24,9172
78,4603;1,6509;59,6100;2,5150;24,6069;59,6100;24,6069
79,0256;1,6411;60,3300;2,4923;24,2276;60,3300;24,2276
79,3208;1,6273;60,0800;2,4827;26,8759;60,0800;26,8759
79,9572;1,6135;59,7200;2,5003;26,2138;59,7200;26,2138
80,2994;1,5990;61,1600;2,4148;26,6966;61,1600;26,6966
80,8457;1,5849;61,7000;2,4094;28,5586;61,7000;28,5586
81,4180;1,5681;62,3600;2,3932;26,4483;62,3600;26,4483
