train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
37,9500;1,8284;50,2100;1,6745;41,1310;50,2100;41,1310
58,8080;1,4273;64,3000;1,3996;49,3517;64,3000;49,3517
67,8520;1,2433;69,2500;1,3159;49,8207;69,2500;49,8207
72,3620;1,1426;74,2900;1,1551;56,6276;74,2900;56,6276
75,5500;1,0708;76,7400;1,0888;50,1586;76,7400;50,1586
77,7300;1,0233;79,4200;1,0736;56,6759;79,4200;56,6759
79,4460;0,9844;81,4500;0,9928;58,7310;81,4500;58,7310
80,3520;0,9640;82,7700;0,9575;59,3655;82,7700;59,3655
81,7120;0,9322;81,9400;0,9890;57,0966;81,9400;57,0966
82,7960;0,9039;86,3400;0,9014;66,6069;86,3400;66,6069
83,6820;0,8853;85,6300;0,9050;62,6690;85,6300;62,6690
84,6000;0,8639;86,7400;0,8725;63,9655;86,7400;63,9655
85,3980;0,8479;87,7700;0,8546;67,5172;87,7700;67,5172
86,0800;0,8262;88,0700;0,8375;69,2069;88,0700;69,2069
86,6380;0,8155;88,7200;0,8079;69,2690;88,7200;69,2690
87,3380;0,7992;89,0500;0,8080;70,4069;89,0500;70,4069
88,1760;0,7820;90,0200;0,7838;69,8069;90,0200;69,8069
87,9220;0,7843;90,1700;0,7692;70,9586;90,1700;70,9586
88,5520;0,7717;90,2400;0,7637;71,2690;90,2400;71,2690
88,3660;0,7739;90,1800;0,7651;70,2759;90,1800;70,2759
82,6340;0,9053;84,2200;0,9314;66,9172;84,2200;66,9172
83,0720;0,8966;85,1200;0,8966;63,2207;85,1200;63,2207
83,4760;0,8865;86,6900;0,8575;65,9517;86,6900;65,9517
83,9060;0,8762;86,6800;0,8745;69,6069;86,6800;69,6069
84,3160;0,8645;88,1900;0,8282;65,8276;88,1900;65,8276
84,8960;0,8539;86,9200;0,8709;64,9034;86,9200;64,9034
85,0540;0,8490;88,4900;0,8254;69,3172;88,4900;69,3172
85,6260;0,8358;87,9200;0,8351;68,0966;87,9200;68,0966
85,5800;0,8358;87,9900;0,8507;66,7379;87,9900;66,7379
86,4460;0,8188;87,3500;0,8513;63,5310;87,3500;63,5310
86,4860;0,8161;87,8700;0,8336;65,1862;87,8700;65,1862
87,0220;0,8026;88,8800;0,8027;71,4552;88,8800;71,4552
87,2200;0,8006;88,8000;0,8196;68,1310;88,8000;68,1310
87,0460;0,8006;89,0600;0,7893;67,6897;89,0600;67,6897
87,5920;0,7897;90,3400;0,7559;70,7448;90,3400;70,7448
87,9240;0,7835;90,0900;0,7679;69,4690;90,0900;69,4690
88,2820;0,7756;89,9700;0,7701;70,4828;89,9700;70,4828
88,2960;0,7733;90,4800;0,7598;72,5379;90,4800;72,5379
88,6480;0,7651;91,0500;0,7463;71,2621;91,0500;71,2621
88,7400;0,7620;90,5200;0,7440;71,4759;90,5200;71,4759
89,1840;0,7562;91,0400;0,7363;73,1103;91,0400;73,1103
89,6180;0,7457;91,1800;0,7367;72,6483;91,1800;72,6483
89,5460;0,7424;91,4600;0,7216;72,6759;91,4600;72,6759
89,7360;0,7364;91,1800;0,7328;71,5586;91,1800;71,5586
89,8360;0,7354;91,6500;0,7232;71,8690;91,6500;71,8690
90,1640;0,7291;92,1600;0,6992;73,5310;92,1600;73,5310
90,3500;0,7230;91,3600;0,7162;71,8552;91,3600;71,8552
90,5140;0,7192;91,4700;0,7079;74,6138;91,4700;74,6138
90,7000;0,7159;92,2200;0,7110;71,5931;92,2200;71,5931
90,7440;0,7133;92,6200;0,6909;76,3172;92,6200;76,3172
91,4340;0,6993;92,8800;0,6887;75,8207;92,8800;75,8207
91,2500;0,7050;92,7600;0,6871;74,4207;92,7600;74,4207
91,4520;0,6976;93,0200;0,6854;74,9862;93,0200;74,9862
91,6700;0,6928;93,0500;0,6805;74,5793;93,0500;74,5793
91,8420;0,6898;93,2900;0,6697;75,5517;93,2900;75,5517
92,0120;0,6856;93,3500;0,6678;75,7448;93,3500;75,7448
92,2040;0,6829;93,4900;0,6678;75,7793;93,4900;75,7793
92,0780;0,6846;93,5100;0,6655;75,3517;93,5100;75,3517
92,4520;0,6775;93,4700;0,6685;75,3931;93,4700;75,3931
92,2220;0,6806;93,5600;0,6648;75,9034;93,5600;75,9034
87,0080;0,8000;89,1200;0,7908;69,6552;89,1200;69,6552
86,9200;0,8038;88,4900;0,8279;63,5655;88,4900;63,5655
87,4880;0,7918;89,2400;0,7815;68,0621;89,2400;68,0621
87,4100;0,7939;89,1300;0,7782;68,9379;89,1300;68,9379
87,4060;0,7952;90,4700;0,7415;73,7034;90,4700;73,7034
87,4020;0,7900;89,1600;0,7813;67,5172;89,1600;67,5172
87,7840;0,7831;89,6200;0,7816;69,5586;89,6200;69,5586
87,5340;0,7862;89,4900;0,7671;70,1862;89,4900;70,1862
88,1860;0,7758;88,9300;0,7742;68,6828;88,9300;68,6828
88,0000;0,7783;88,9800;0,7612;71,3448;88,9800;71,3448
88,2220;0,7706;89,9900;0,7486;69,5379;89,9900;69,5379
88,6140;0,7663;90,3800;0,7521;69,9103;90,3800;69,9103
88,2820;0,7696;89,8900;0,7562;70,3172;89,8900;70,3172
88,6120;0,7644;90,4800;0,7497;70,9931;90,4800;70,9931
88,7960;0,7623;90,7900;0,7282;71,7103;90,7900;71,7103
88,6220;0,7634;89,9400;0,7679;71,2207;89,9400;71,2207
88,9760;0,7568;90,2000;0,7513;69,6759;90,2000;69,6759
89,0060;0,7549;89,8400;0,7563;69,8069;89,8400;69,8069
88,8860;0,7570;89,8400;0,7593;72,6069;89,8400;72,6069
89,2460;0,7507;91,3700;0,7181;75,5517;91,3700;75,5517
89,2460;0,7481;91,5700;0,7183;72,1379;91,5700;72,1379
89,1160;0,7513;90,3000;0,7506;71,8690;90,3000;71,8690
89,2640;0,7494;91,0200;0,7262;75,2138;91,0200;75,2138
89,4240;0,7455;91,0500;0,7247;70,5448;91,0500;70,5448
89,5360;0,7444;90,7400;0,7268;72,4414;90,7400;72,4414
89,5000;0,7398;91,0900;0,7227;73,6552;91,0900;73,6552
89,6620;0,7385;91,0000;0,7288;71,5586;91,0000;71,5586
89,8620;0,7363;91,1400;0,7282;71,6966;91,1400;71,6966
89,8900;0,7355;92,3300;0,6958;73,8414;92,3300;73,8414
90,1040;0,7303;91,3700;0,7168;73,6138;91,3700;73,6138
90,2060;0,7272;91,4900;0,7075;76,5862;91,4900;76,5862
90,1680;0,7286;92,3000;0,6964;76,4759;92,3000;76,4759
90,1940;0,7272;91,3500;0,7137;75,7103;91,3500;75,7103
90,5680;0,7202;91,0200;0,7309;73,1931;91,0200;73,1931
90,3260;0,7232;92,3800;0,7001;76,8621;92,3800;76,8621
90,4340;0,7232;92,3100;0,6901;76,4069;92,3100;76,4069
90,7760;0,7138;91,9100;0,7039;75,0000;91,9100;75,0000
90,8300;0,7122;92,2400;0,7003;74,8552;92,2400;74,8552
90,8600;0,7112;92,5300;0,6873;76,0414;92,5300;76,0414
90,9900;0,7077;91,9800;0,7000;73,7655;91,9800;73,7655
91,1720;0,7046;92,8000;0,6805;76,6207;92,8000;76,6207
91,1280;0,7045;93,0400;0,6781;75,6069;93,0400;75,6069
91,0360;0,7052;92,8600;0,6793;76,0276;92,8600;76,0276
91,3960;0,6996;93,2200;0,6766;75,2207;93,2200;75,2207
91,3440;0,6994;93,0400;0,6715;76,6552;93,0400;76,6552
91,4980;0,6977;93,0400;0,6764;74,4483;93,0400;74,4483
91,3360;0,6973;92,9000;0,6743;74,8000;92,9000;74,8000
91,6020;0,6916;93,1700;0,6653;77,2207;93,1700;77,2207
91,9660;0,6849;92,0200;0,6926;74,9241;92,0200;74,9241
91,9840;0,6861;93,3900;0,6638;77,5310;93,3900;77,5310
92,1580;0,6802;93,3400;0,6674;77,0759;93,3400;77,0759
92,1460;0,6797;92,8600;0,6790;75,6828;92,8600;75,6828
92,3340;0,6754;93,6300;0,6550;76,7241;93,6300;76,7241
92,1160;0,6795;93,1100;0,6807;75,3310;93,1100;75,3310
92,4520;0,6742;93,7500;0,6600;79,4897;93,7500;79,4897
92,7000;0,6688;94,1900;0,6461;79,8000;94,1900;79,8000
92,6160;0,6689;93,8300;0,6507;79,6069;93,8300;79,6069
92,7580;0,6673;93,8300;0,6536;78,7172;93,8300;78,7172
92,8320;0,6663;93,6900;0,6605;77,7034;93,6900;77,7034
92,6860;0,6656;94,2700;0,6428;81,0414;94,2700;81,0414
93,0500;0,6606;94,3000;0,6474;77,7586;94,3000;77,7586
93,1100;0,6589;94,1300;0,6458;77,3862;94,1300;77,3862
93,1920;0,6573;94,4300;0,6380;80,0759;94,4300;80,0759
93,3120;0,6531;94,1900;0,6419;79,2414;94,1900;79,2414
93,4220;0,6519;94,5200;0,6386;79,6621;94,5200;79,6621
93,4640;0,6499;94,3900;0,6373;79,5724;94,3900;79,5724
93,5680;0,6499;94,9100;0,6365;79,5586;94,9100;79,5586
93,4780;0,6493;94,3400;0,6381;79,6690;94,3400;79,6690
93,7200;0,6437;94,5600;0,6334;80,1379;94,5600;80,1379
93,7860;0,6441;94,5900;0,6340;80,2414;94,5900;80,2414
93,7760;0,6430;94,8100;0,6307;80,1103;94,8100;80,1103
93,5540;0,6478;94,7600;0,6264;80,9448;94,7600;80,9448
93,9480;0,6398;94,7800;0,6284;80,3724;94,7800;80,3724
94,0020;0,6379;94,7300;0,6301;80,8759;94,7300;80,8759
93,8240;0,6406;94,9000;0,6279;81,1448;94,9000;81,1448
94,0820;0,6367;94,8200;0,6306;80,7310;94,8200;80,7310
94,0420;0,6384;94,7900;0,6261;80,9793;94,7900;80,9793
93,9940;0,6379;94,8600;0,6294;80,6069;94,8600;80,6069
93,8760;0,6390;94,7900;0,6275;80,6621;94,7900;80,6621
93,8740;0,6394;94,9000;0,6266;80,4897;94,9000;80,4897
88,7540;0,7605;90,9600;0,7249;73,5034;90,9600;73,5034
88,7480;0,7612;90,2800;0,7298;72,0483;90,2800;72,0483
88,6720;0,7620;89,9100;0,7562;71,8621;89,9100;71,8621
88,5020;0,7623;91,0000;0,7306;75,2069;91,0000;75,2069
88,9440;0,7543;89,4600;0,7695;69,5517;89,4600;69,5517
89,1180;0,7503;91,0200;0,7217;73,4690;91,0200;73,4690
88,7920;0,7552;90,2000;0,7423;72,1724;90,2000;72,1724
89,0540;0,7519;91,4100;0,7145;73,8069;91,4100;73,8069
89,4320;0,7450;91,0300;0,7228;72,8759;91,0300;72,8759
89,4660;0,7436;91,4000;0,7245;74,3517;91,4000;74,3517
89,6320;0,7389;91,5400;0,7156;73,2483;91,5400;73,2483
89,3900;0,7445;91,2700;0,7150;72,1103;91,2700;72,1103
89,5840;0,7386;90,7400;0,7353;71,5103;90,7400;71,5103
89,5920;0,7393;90,7100;0,7329;74,0483;90,7100;74,0483
89,7540;0,7385;91,6100;0,7107;73,4000;91,6100;73,4000
89,6360;0,7414;91,0100;0,7290;74,4897;91,0100;74,4897
89,4540;0,7422;90,8400;0,7246;75,2483;90,8400;75,2483
89,7200;0,7376;91,8200;0,7045;75,8897;91,8200;75,8897
89,8000;0,7354;90,6900;0,7300;74,4690;90,6900;74,4690
89,9520;0,7319;91,1200;0,7295;70,8966;91,1200;70,8966
90,1820;0,7270;91,3900;0,7181;75,1448;91,3900;75,1448
89,8820;0,7329;91,7200;0,6989;73,3655;91,7200;73,3655
89,7900;0,7323;91,3200;0,7239;71,9724;91,3200;71,9724
89,9980;0,7301;91,5400;0,7056;73,0000;91,5400;73,0000
90,1020;0,7288;91,9400;0,7026;76,0345;91,9400;76,0345
90,1260;0,7277;91,7400;0,7188;74,1172;91,7400;74,1172
90,3280;0,7244;90,7700;0,7334;71,9931;90,7700;71,9931
90,2240;0,7243;91,8000;0,6980;77,3241;91,8000;77,3241
90,1180;0,7289;90,8800;0,7248;71,9241;90,8800;71,9241
90,1140;0,7260;91,9500;0,7027;76,3103;91,9500;76,3103
90,2660;0,7239;92,2000;0,6971;74,6276;92,2000;74,6276
90,4180;0,7222;91,7900;0,7039;75,2621;91,7900;75,2621
90,3540;0,7201;91,5900;0,7002;75,9172;91,5900;75,9172
90,4060;0,7228;92,4900;0,6867;73,6276;92,4900;73,6276
90,5780;0,7184;91,9500;0,7008;73,2414;91,9500;73,2414
90,5940;0,7198;92,1400;0,6979;76,1724;92,1400;76,1724
90,5320;0,7192;92,2200;0,6941;75,8897;92,2200;75,8897
90,6320;0,7161;91,3600;0,7113;75,2621;91,3600;75,2621
90,4400;0,7199;91,3100;0,7183;74,1724;91,3100;74,1724
90,5900;0,7159;91,4600;0,7150;72,5379;91,4600;72,5379
